<<<<<<< HEAD
imdbID,Title,Year,Month,Box_Office,IMDB_Value,RT_Value,MC_Value,Vote_Average,Rated,Director,Language,Country,Runtime,Actor_1,Actor_2,Actor_3,Genre_1,Genre_2,Genre_3,Awards,Nominations,Adj_Box_Office,Log_Box_Office,Genre,Sub_Genre,Cluster
tt1341188,How Do You Know,2010,12,30212620.0,54.0,31.0,46.0,52.86,PG-13,James L. Brooks,English,United States,121.0,Reese Witherspoon, Paul Rudd, Owen Wilson,Comedy,Drama,Romance,0.0,0.0,37544087.94713285,17.44102647896198,Comedy,Drama,0
tt1423894,Barney's Version,2010,10,4439201.0,73.0,77.0,67.0,70.88,R,Richard J. Lewis,English,Italy,134.0,Paul Giamatti, Rosamund Pike, Jake Hoffman,Comedy,Drama,Unknown,0.0,0.0,5516428.325613604,15.52324116636966,Comedy,Drama,1
tt0960721,Adventures of Power,2008,1,17419.0,59.0,32.0,39.0,54.0,PG-13,Ari Gold,English,United States,89.0,Ari Gold, Michael McKean, Jane Lynch,Comedy,Unknown,Unknown,0.0,0.0,21922.71556829213,9.995278618803574,Comedy,Unknown,0
tt0970866,Little Fockers,2010,12,148438600.0,55.0,9.0,27.0,56.41,PG-13,Paul Weitz,English,United States,98.0,Ben Stiller, Teri Polo, Robert De Niro,Comedy,Romance,Unknown,0.0,0.0,184459072.17412043,19.032938165802136,Comedy,Romance,0
tt1407055,Violet Tendencies,2010,4,13304.0,62.0,63.0,50.71,50.71,Unrated,Casper Andreas,English,United States,99.0,Mindy Cohn, Marcus Patrick, Jesse Archer,Comedy,Drama,Romance,0.0,0.0,16532.381039732914,9.713076223982808,Comedy,Drama,1
tt1465522,Tucker and Dale vs Evil,2010,1,223838.0,75.0,85.0,65.0,73.45,R,Eli Craig,English,Canada,89.0,Tyler Labine, Alan Tudyk, Katrina Bowden,Comedy,Thriller/Horror,Unknown,0.0,0.0,278155.0742011227,12.535934058015895,Comedy,Thriller/Horror,1
tt1302067,Yogi Bear,2010,12,100246011.0,46.0,13.0,35.0,56.06,PG,Eric Brevig,English,United States,80.0,Dan Aykroyd, Justin Timberlake, Anna Faris,Comedy,Family,Animation,0.0,0.0,124571952.162151,18.64039403594564,Comedy,Family,0
tt1163752,"It's Not Me, I Swear!",2008,9,14345.0,75.0,100.0,71.71000000000001,71.71000000000001,Not Rated,Philippe Falardeau,French,Canada,110.0,Antoine L'Écuyer, Gabriel Maillé, Catherine Faucher,Comedy,Drama,Unknown,0.0,0.0,18053.9270237758,9.801118503741575,Comedy,Drama,1
tt1010313,Hardcover,2008,4,453324.0,64.0,68.0,68.0,68.0,Unknown,Christian Zübert,German,Germany,90.0,Lucas Gregorowicz, Wotan Wilke Möhring, Justus von Dohnányi,Comedy,Unknown,Unknown,0.0,0.0,570531.7820931432,13.254324155923005,Comedy,Unknown,1
tt1610452,Band Baaja Baaraat,2010,12,43820.0,72.0,66.0,66.0,66.0,Not Rated,Maneesh Sharma,Hindi,India,139.0,Ranveer Singh, Anushka Sharma, Ranjit Batra,Comedy,Drama,Romance,0.0,0.0,54453.467916498514,10.9051018162595,Comedy,Drama,1
tt1371155,Made in Dagenham,2010,9,1095369.0,71.0,80.0,65.0,67.0,R,Nigel Cole,English,United Kingdom,113.0,Sally Hawkins, Bob Hoskins, Andrea Riseborough,Comedy,Drama,History,0.0,0.0,1361173.9091334336,14.12385805387702,Comedy,Drama,1
tt1093382,Non pensarci,2007,9,2239655.0,68.0,69.0,69.0,69.0,Unknown,Gianni Zanasi,Italian,Italy,104.0,Valerio Mastandrea, Giuseppe Battiston, Anita Caprioli,Comedy,Unknown,Unknown,0.0,0.0,2926948.304492095,14.889470903916449,Comedy,Unknown,1
tt1166113,Seven Minutes,2009,6,606643.0,46.0,32.0,32.0,32.0,Unknown,Daniela Fejerman,Spanish,Spain,102.0,Marta Etura, Pilar Castro, Luis Callejo,Comedy,Unknown,Unknown,0.0,0.0,766217.7326521765,13.549221654614623,Comedy,Unknown,0
tt0489212,The Living Wake,2007,6,12232.0,60.0,47.0,37.0,45.0,PG-13,Sol Tryon,English,United States,91.0,Mike O'Connell, Jesse Eisenberg, Jim Gaffigan,Comedy,Unknown,Unknown,0.0,0.0,15985.690501683212,9.679449257413234,Comedy,Unknown,0
tt1578275,The Dilemma,2011,1,48475290.0,53.0,24.0,46.0,53.06,PG-13,Ron Howard,English,United States,111.0,Vince Vaughn, Kevin James, Winona Ryder,Comedy,Drama,Unknown,0.0,0.0,58395161.93857002,17.882743600849103,Comedy,Drama,0
tt1740047,The Trip,2011,4,2030962.0,70.0,89.0,67.0,67.0,Not Rated,Michael Winterbottom,English,United Kingdom,107.0,Steve Coogan, Rob Brydon, Rebecca Johnson,Comedy,Drama,Unknown,0.0,0.0,2446573.39607627,14.710198989701231,Comedy,Drama,1
tt0764639,Eight Miles High,2007,2,2616.0,63.0,47.0,32.0,63.0,Unrated,Akiz,German,Germany,114.0,Natalia Avelon, Matthias Schweighöfer, David Scheller,Music,Drama,Comedy,0.0,0.0,3418.7840379662584,8.137040222381426,Comedy,Music,0
tt1002966,Cash,2008,4,10366887.0,59.0,57.26,57.26,57.26,Not Rated,Éric Besnard,French,France,100.0,Jean Dujardin, Jean Reno, Valeria Golino,Comedy,Thriller/Horror,Crime,0.0,0.0,13047265.344142908,16.384089117600894,Comedy,Thriller/Horror,1
tt1285246,Mademoiselle Chambon,2009,10,531685.0,69.0,82.0,82.0,63.54,Not Rated,Stéphane Brizé,French,France,101.0,Vincent Lindon, Sandrine Kiberlain, Aure Atika,Comedy,Drama,Romance,0.0,0.0,671542.3654194848,13.41733238367679,Comedy,Drama,1
tt1667150,Wo zhi nv ren xin,2011,2,123526.0,55.0,0.0,61.73,61.73,Not Rated,Daming Chen,Mandarin,China,116.0,Andy Lau, Gong Li, Li Yuan,Comedy,Romance,Drama,0.0,0.0,148804.0767496966,11.910385798517224,Comedy,Romance,0
tt1411238,No Strings Attached,2011,1,70662220.0,62.0,48.0,50.0,63.0,R,Ivan Reitman,English,United States,107.0,Natalie Portman, Ashton Kutcher, Kevin Kline,Comedy,Romance,Unknown,0.0,0.0,85122374.30325556,18.259600476768867,Comedy,Romance,1
tt1134664,Boogie Woogie,2009,6,2618.0,51.0,33.0,51.49,51.49,R,Duncan Ward,English,United Kingdom,94.0,Gillian Anderson, Alan Cumming, Heather Graham,Comedy,Drama,Unknown,0.0,0.0,3306.653211334176,8.103691842449559,Comedy,Drama,0
tt0893412,From Prada to Nada,2011,1,3033623.0,55.0,20.0,39.0,54.97,PG-13,Angel Gracia,English,Mexico,107.0,Camilla Belle, Alexa PenaVega, Kuno Becker,Comedy,Drama,Romance,0.0,0.0,3654416.638777624,15.111447032073976,Comedy,Drama,0
tt1477837,Cedar Rapids,2011,2,6861102.0,63.0,86.0,70.0,59.57,R,Miguel Arteta,English,United States,87.0,Ed Helms, John C. Reilly, Anne Heche,Comedy,Unknown,Unknown,0.0,0.0,8265142.144937074,15.927557487508858,Comedy,Unknown,1
tt1320239,Burke and Hare,2010,10,4833.0,61.0,32.0,46.0,60.98,R,John Landis,English,United Kingdom,91.0,Bill Bailey, Tom Wilkinson, Michael Smiley,Comedy,Thriller/Horror,History,0.0,0.0,6005.78754998716,8.700478874955127,Comedy,Thriller/Horror,0
tt1098226,Adrift in Tokyo,2007,11,79400.0,73.0,68.33,68.33,68.33,Unknown,Satoshi Miki,Japanese,Japan,101.0,Joe Odagiri, Tomokazu Miura, Kyôko Koizumi,Comedy,Unknown,Unknown,0.0,0.0,103765.84580065786,11.549892157039563,Comedy,Unknown,1
tt1424003,The Infidel,2010,2,1652748.0,64.0,59.0,57.0,60.45,TV-PG,Josh Appignanesi,English,United Kingdom,105.0,Omid Djalili, Richard Schiff, Archie Panjabi,Comedy,Drama,Unknown,0.0,0.0,2053807.854679532,14.535206118200763,Comedy,Drama,1
tt1192628,Rango,2011,3,123477607.0,72.0,88.0,75.0,68.0,PG,Gore Verbinski,English,United States,107.0,Johnny Depp, Isla Fisher, Timothy Olyphant,Family,Comedy,Family,1.0,1.0,148745780.71739453,18.81774923706264,Comedy,Family,1
tt0810922,Take Me Home Tonight,2011,3,6928068.0,63.0,28.0,42.0,59.93000000000001,R,Michael Dowse,English,United States,97.0,Topher Grace, Anna Faris, Dan Fogler,Comedy,Drama,Romance,0.0,0.0,8345811.913274267,15.937270403727556,Comedy,Drama,0
tt1481572,Happythankyoumoreplease,2011,3,216110.0,67.0,43.0,45.0,65.14999999999999,R,Josh Radnor,English,United States,100.0,Josh Radnor, Malin Akerman, Zoe Kazan,Comedy,Drama,Romance,0.0,0.0,260334.2537310116,12.469721675605896,Comedy,Drama,1
tt0480687,Hall Pass,2011,2,45060734.0,59.0,33.0,45.0,56.0,R,"Bobby Farrelly, Peter Farrelly",English,United States,105.0,Owen Wilson, Jason Sudeikis, Christina Applegate,Comedy,Romance,Unknown,0.0,0.0,54281859.04614141,17.809700641536445,Comedy,Romance,0
tt1210071,The Janky Promoters,2009,10,9069.0,51.0,58.33,58.33,58.33,R,Marcus Raboy,English,United States,85.0,Ice Cube, Mike Epps, Jeezy,Comedy,Unknown,Unknown,0.0,0.0,11454.55995935433,9.346143179427282,Comedy,Unknown,1
tt1564367,Just Go with It,2011,2,103028109.0,64.0,19.0,33.0,66.64,PG-13,Dennis Dugan,English,United States,117.0,Adam Sandler, Jennifer Aniston, Brooklyn Decker,Comedy,Romance,Unknown,0.0,0.0,124111544.44418266,18.636691271184127,Comedy,Romance,0
tt1521848,Potiche,2010,11,1618844.0,64.0,83.0,68.0,61.16,R,François Ozon,French,France,103.0,Catherine Deneuve, Gérard Depardieu, Fabrice Luchini,Comedy,Unknown,Unknown,0.0,0.0,2011676.6274718423,14.51447907535213,Comedy,Unknown,1
tt1464174,"Big Mommas: Like Father, Like Son",2011,2,37915414.0,44.0,5.0,22.0,55.34,PG-13,John Whitesell,English,United States,107.0,Martin Lawrence, Brandon T. Jackson, Jessica Lucas,Comedy,Comedy,Action/Adventure,0.0,0.0,45674337.1828807,17.637047148527664,Comedy,Comedy,0
tt1512235,Super,2010,11,327716.0,67.0,49.0,50.0,65.78,R,James Gunn,English,United States,96.0,Rainn Wilson, Elliot Page, Liv Tyler,Comedy,Action/Adventure,Drama,0.0,0.0,407240.3626591335,12.91715886174999,Comedy,Action/Adventure,1
tt1457766,The Kings of Mykonos,2010,5,1420702.0,45.0,30.0,51.14,51.14,Unknown,Peter Andrikidis,English,Australia,97.0,Nick Giannopoulos, Vince Colosimo, Zeta Makrypoulia,Comedy,Unknown,Unknown,0.0,0.0,1765453.007209157,14.38391787672596,Comedy,Unknown,0
tt1487118,Chalet Girl,2011,2,1710.0,62.0,77.0,42.0,64.21000000000001,R,Phil Traill,English,United Kingdom,96.0,Felicity Jones, Ed Westwick, Bill Nighy,Comedy,Romance,Unknown,0.0,0.0,2059.930470038544,7.630427508805528,Comedy,Romance,1
tt1650043,Diary of a Wimpy Kid: Rodrick Rules,2011,3,52698535.0,65.0,47.0,51.0,66.0,PG,David Bowers,English,United States,99.0,Zachary Gordon, Devon Bostick, Robert Capron,Family,Comedy,Unknown,0.0,0.0,63482642.08941092,17.966277073572538,Comedy,Family,1
tt1220888,Henry's Crime,2010,1,102541.0,59.0,42.0,49.0,57.74,R,Malcolm Venville,French,United States,108.0,Keanu Reeves, Vera Farmiga, James Caan,Comedy,Comedy,Unknown,0.0,0.0,127423.84878196428,11.75527420069197,Comedy,Comedy,0
tt1411704,Hop,2011,3,108085305.0,54.0,24.0,41.0,57.45,PG,Tim Hill,English,United States,95.0,Russell Brand, James Marsden, Elizabeth Perkins,Family,Comedy,Family,0.0,0.0,130203633.41105811,18.6846101937323,Comedy,Family,0
tt1334512,Arthur,2011,4,33035397.0,57.0,26.0,36.0,55.98,PG-13,Jason Winer,English,United States,110.0,Russell Brand, Helen Mirren, Jennifer Garner,Comedy,Romance,Unknown,2.0,4.0,39795684.71936836,17.49926904023987,Comedy,Romance,0
tt1436562,Rio,2011,4,143619809.0,69.0,72.0,63.0,67.09,PG,Carlos Saldanha,English,United States,96.0,Jesse Eisenberg, Anne Hathaway, George Lopez,Comedy,Action/Adventure,Comedy,0.0,0.0,173009836.64340112,18.96885901005604,Comedy,Action/Adventure,1
tt1529235,Welcome to the South,2010,10,43015634.0,66.0,67.11,67.11,67.11,Unknown,Luca Miniero,Italian,Italy,102.0,Claudio Bisio, Alessandro Siani, Angela Finocchiaro,Comedy,Unknown,Unknown,0.0,0.0,53453912.50403567,17.79433039208353,Comedy,Unknown,1
tt1428556,"A Woman, a Gun and a Noodle Shop",2009,12,190946.0,57.0,34.0,57.0,47.45,R,Yimou Zhang,Mandarin,China,95.0,Dahong Ni, Ni Yan, Shenyang Xiao,Comedy,Drama,Thriller/Horror,0.0,0.0,241173.49277746963,12.393271840521848,Comedy,Drama,1
tt1330205,My Dear Enemy,2008,9,2109678.0,70.0,100.0,65.78999999999999,65.78999999999999,Unknown,Yoon-ki Lee,Korean,South Korea,123.0,Jeon Do-yeon, Ha Jung-woo, Il-hwa Choi,Comedy,Romance,Unknown,0.0,0.0,2655139.257975969,14.792007662497712,Comedy,Romance,1
tt0491152,Something Borrowed,2011,5,39046489.0,58.0,15.0,36.0,62.73,PG-13,Luke Greenfield,English,United States,112.0,Ginnifer Goodwin, Kate Hudson, Colin Egglesfield,Comedy,Drama,Romance,0.0,0.0,47036872.77141804,17.66644237914529,Comedy,Drama,0
tt1478338,Bridesmaids,2011,5,169106725.0,68.0,89.0,75.0,65.0,R,Paul Feig,English,United States,125.0,Kristen Wiig, Maya Rudolph, Rose Byrne,Comedy,Romance,Unknown,0.0,0.0,203712336.5590227,19.13221944175409,Comedy,Romance,1
tt1605783,Midnight in Paris,2011,5,56817045.0,77.0,93.0,81.0,75.37,PG-13,Woody Allen,English,Spain,94.0,Owen Wilson, Rachel McAdams, Kathy Bates,Sci-Fi/Fantasy,Comedy,Romance,1.0,4.0,68443954.5105562,18.041525786010965,Comedy,Sci-Fi/Fantasy,1
tt0859644,The Village Barbershop,2008,1,2359.0,68.0,80.0,73.0,73.0,R,Chris J. Ford,English,United States,99.0,John Ratzenberger, Shelly Cole, Cindy Pickett,Comedy,Drama,Unknown,0.0,0.0,2968.9239351054102,7.995954854733788,Comedy,Drama,1
tt1411697,The Hangover Part II,2011,5,254464305.0,64.0,34.0,44.0,64.53999999999999,R,Todd Phillips,English,United States,102.0,Bradley Cooper, Zach Galifianakis, Ed Helms,Comedy,Unknown,Unknown,0.0,0.0,306537295.55946285,19.540849988024213,Comedy,Unknown,0
tt1528313,Rien à déclarer,2010,12,74563018.0,64.0,58.53,58.53,58.53,Not Rated,Dany Boon,French,France,108.0,Benoît Poelvoorde, Dany Boon, Christel Pedrinelli,Comedy,Unknown,Unknown,0.0,0.0,92656661.53400962,18.344411408100274,Comedy,Unknown,1
tt1695994,The Virginity Hit,2010,9,636706.0,45.0,27.0,40.0,46.17,R,"Huck Botko, Andrew Gurland",English,United States,120.0,Matt Bennett, Zack Pearlman, Krysta Rodriguez,Comedy,Unknown,Unknown,0.0,0.0,791210.628554133,13.581319492661146,Comedy,Unknown,0
tt0970935,Frownland,2007,3,16573.0,62.0,86.0,47.78,47.78,Not Rated,Ronald Bronstein,English,United States,106.0,Dore Mann, Paul Grimstad, David Sandholm,Comedy,Drama,Unknown,0.0,0.0,21658.83328028089,9.98316865392788,Comedy,Drama,1
tt0818108,Bis zum Ellenbogen,2007,11,815303.0,63.0,66.92,66.92,66.92,Unknown,Justus von Dohnányi,German,Germany,90.0,Stefan Kurt, Jan Josef Liefers, Justus von Dohnányi,Comedy,Unknown,Unknown,0.0,0.0,1065498.8082974025,13.8789536120757,Comedy,Unknown,1
tt1324053,Happy Ever Afters,2009,10,35142.0,55.0,56.0,56.0,56.0,Not Rated,Stephen Burke,English,Ireland,104.0,Sally Hawkins, Tom Riley, Sinead Maguire,Romance,Comedy,Unknown,0.0,0.0,44385.9462004223,10.70067817129755,Comedy,Romance,1
tt1531663,Everything Must Go,2011,5,2711643.0,64.0,73.0,65.0,61.09,R,Dan Rush,English,United States,97.0,Will Ferrell, Rebecca Hall, Christopher Jordan Wallace,Comedy,Drama,Romance,0.0,0.0,3266547.391559489,14.99924414151817,Comedy,Drama,1
tt0979434,Lottery Ticket,2010,8,24719879.0,50.0,34.0,50.0,55.69,PG-13,Erik White,English,United States,99.0,Shad Moss, Brandon T. Jackson, Naturi Naughton,Comedy,Unknown,Unknown,0.0,0.0,30718465.039393555,17.24037449882982,Comedy,Unknown,0
tt1340773,Elektra Luxx,2011,3,11514.0,50.0,24.0,50.0,47.11,R,Sebastian Gutierrez,English,United States,98.0,Joseph Gordon-Levitt, Carla Gugino, Ermahn Ospina,Comedy,Drama,Unknown,0.0,0.0,13870.198498259531,9.537497824544577,Comedy,Drama,0
tt1396218,Mr. Popper's Penguins,2011,6,68224452.0,60.0,47.0,53.0,59.22,PG,Mark Waters,English,United States,94.0,Jim Carrey, Carla Gugino, Angela Lansbury,Comedy,Family,Unknown,0.0,0.0,82185747.06227022,18.224492451589,Comedy,Family,1
tt1284575,Bad Teacher,2011,5,100292856.0,56.0,45.0,47.0,55.69,R,Jake Kasdan,English,United States,92.0,Cameron Diaz, Jason Segel, Justin Timberlake,Comedy,Unknown,Unknown,0.0,0.0,120816555.55648422,18.60978388338324,Comedy,Unknown,0
tt1391137,Why Did I Get Married Too?,2010,4,60095852.0,46.0,27.0,43.0,65.11999999999999,PG-13,Tyler Perry,English,United States,121.0,Janet Jackson, Tyler Perry, Jill Scott,Comedy,Romance,Unknown,0.0,0.0,74678857.80001469,18.128707581930776,Comedy,Romance,0
tt1583420,Larry Crowne,2011,6,35608245.0,61.0,37.0,41.0,59.41,PG-13,Tom Hanks,English,United States,98.0,Tom Hanks, Julia Roberts, Sarah Mahoney,Comedy,Romance,Drama,0.0,0.0,42895034.42110973,17.574266629439276,Comedy,Romance,0
tt1240982,Your Highness,2011,4,21596445.0,55.0,27.0,31.0,53.17999999999999,R,David Gordon Green,English,United States,102.0,Danny McBride, Natalie Portman, James Franco,Comedy,Sci-Fi/Fantasy,Action/Adventure,0.0,0.0,26015891.8713518,17.07421813508456,Comedy,Sci-Fi/Fantasy,0
tt1547230,Judy Moody and the Not Bummer Summer,2011,6,15013650.0,43.0,21.0,37.0,61.78,PG,John Schultz,English,United States,91.0,Jordana Beatty, Heather Graham, Parris Mosteller,Comedy,Family,Unknown,0.0,0.0,18086008.831283152,16.710649204576324,Comedy,Family,0
tt1517177,3,2010,12,59954.0,67.0,47.0,55.0,61.27,Unrated,Tom Tykwer,German,Germany,119.0,Sophie Rois, Sebastian Schipper, Devid Striesow,Romance,Drama,Comedy,0.0,0.0,74502.58364823715,11.218589083608428,Comedy,Romance,1
tt1222817,Zookeeper,2011,7,80360843.0,52.0,14.0,30.0,54.17,PG,Frank Coraci,English,United States,102.0,Kevin James, Rosario Dawson, Leslie Bibb,Comedy,Romance,Family,0.0,0.0,96805701.2243764,18.38821644745849,Comedy,Romance,0
tt1499658,Horrible Bosses,2011,7,117538559.0,69.0,69.0,57.0,65.63,R,Seth Gordon,English,United States,98.0,Jason Bateman, Charlie Day, Jason Sudeikis,Comedy,Crime,Unknown,0.0,0.0,141591379.58393165,18.768455858726163,Comedy,Crime,1
tt1247644,Breaking Upwards,2009,3,77389.0,61.0,60.0,56.0,54.0,TV-MA,Daryl Wein,English,United States,88.0,Zoe Lister-Jones, Daryl Wein, Julie White,Comedy,Romance,Unknown,0.0,0.0,97745.83092893068,11.49012582659464,Comedy,Romance,1
tt1473074,Mammuth,2010,4,5464093.0,61.0,63.0,47.0,57.62,Unknown,"Benoît Delépine, Gustave Kervern",French,France,92.0,Gérard Depardieu, Yolande Moreau, Isabelle Adjani,Comedy,Unknown,Unknown,0.0,0.0,6790023.1142917415,15.730964903695762,Comedy,Unknown,1
tt1728239,Double Dhamaal,2011,6,543646.0,39.0,17.0,46.72,46.72,Unknown,Indra Kumar,Hindi,India,140.0,Sanjay Dutt, Riteish Deshmukh, Arshad Warsi,Comedy,Crime,Unknown,0.0,0.0,654896.4680202189,13.392232438032677,Comedy,Crime,1
tt1334553,The Perfect Host,2010,7,48764.0,67.0,45.0,48.0,63.0,R,Nicholas Tomnay,English,United States,93.0,David Hyde Pierce, Clayne Crawford, Nathaniel Parker,Comedy,Thriller/Horror,Crime,0.0,0.0,60597.19099680817,11.01200381779508,Comedy,Thriller/Horror,1
tt1570728,"Crazy, Stupid, Love.",2011,7,84351197.0,74.0,79.0,68.0,72.59,PG-13,"Glenn Ficarra, John Requa",English,United States,118.0,Steve Carell, Ryan Gosling, Julianne Moore,Comedy,Drama,Romance,0.0,0.0,101612632.09621276,18.43667841703576,Comedy,Drama,1
tt1103273,Peep World,2010,9,14351.0,55.0,25.0,27.0,46.82000000000001,R,Barry W. Blaustein,English,United States,79.0,Michael C. Hall, Sarah Silverman, Rainn Wilson,Comedy,Unknown,Unknown,0.0,0.0,17833.448609531497,9.788831108280974,Comedy,Unknown,0
tt1632708,Friends with Benefits,2011,7,55802754.0,65.0,68.0,63.0,66.53999999999999,R,Will Gluck,English,United States,109.0,Mila Kunis, Justin Timberlake, Patricia Clarkson,Romance,Comedy,Unknown,0.0,0.0,67222101.33138318,18.02351264028116,Comedy,Romance,1
tt1213012,Alpha and Omega,2010,9,25107267.0,51.0,19.0,36.0,59.0,PG,"Anthony Bell, Ben Gluck",English,United States,88.0,Hayden Panettiere, Christina Ricci, Justin Long,Comedy,Family,Comedy,0.0,0.0,31199857.55489416,17.255924087221025,Comedy,Family,0
tt1595842,Fred: The Movie,2010,9,1309580.0,20.0,0.0,47.0,47.0,TV-PG,Clay Weiner,English,United States,83.0,Lucas Cruikshank, Pixie Lott, Jake Weary,Comedy,Family,Action/Adventure,0.0,0.0,1627365.8720695602,14.30247323619376,Comedy,Family,0
tt1193088,Le code a changé,2009,2,46714.0,58.0,50.0,59.0,54.46,Not Rated,Danièle Thompson,French,France,100.0,Karin Viard, Dany Boon, Marina Foïs,Comedy,Romance,Unknown,0.0,0.0,59001.90913455489,10.985325080577136,Comedy,Romance,1
tt1637706,Our Idiot Brother,2011,8,24816118.0,64.0,70.0,60.0,61.3,R,Jesse Peretz,English,United States,90.0,Paul Rudd, Elizabeth Banks, Zooey Deschanel,Comedy,Drama,Unknown,0.0,0.0,29894431.354545016,17.21318277869275,Comedy,Drama,1
tt1687281,Terri,2011,7,655802.0,65.0,87.0,72.0,63.33,R,Azazel Jacobs,English,United States,105.0,John C. Reilly, Jacob Wysocki, Bridger Zadina,Comedy,Drama,Unknown,0.0,0.0,790003.8141007118,13.579793052407137,Comedy,Drama,1
tt1488555,The Change-Up,2011,8,37081475.0,63.0,25.0,39.0,61.21000000000001,R,David Dobkin,English,United States,112.0,Jason Bateman, Ryan Reynolds, Olivia Wilde,Comedy,Unknown,Unknown,0.0,0.0,44669742.82249855,17.614806936036118,Comedy,Unknown,0
tt1268799,A Very Harold & Kumar Christmas,2011,11,35061031.0,62.0,68.0,61.0,60.13,R,Todd Strauss-Schulson,English,United States,108.0,Kal Penn, John Cho, Neil Patrick Harris,Comedy,Unknown,Unknown,0.0,0.0,42235839.80576957,17.558779703065134,Comedy,Unknown,1
tt1082009,Queen to Play,2009,8,478710.0,69.0,71.0,70.0,67.81,Unrated,Caroline Bottaro,French,France,97.0,Sandrine Bonnaire, Kevin Kline, Francis Renaud,Comedy,Drama,Unknown,0.0,0.0,604632.5281886109,13.312376161052295,Comedy,Drama,1
tt1438176,Fright Night,2011,8,18302607.0,64.0,72.0,64.0,62.18,R,Craig Gillespie,English,United States,106.0,Anton Yelchin, Colin Farrell, David Tennant,Thriller/Horror,Comedy,Unknown,0.0,0.0,22048010.433006287,16.90873292599054,Comedy,Thriller/Horror,1
tt1604171,Prom,2011,4,10130219.0,54.0,35.0,50.0,61.5,PG,Joe Nussbaum,English,United States,104.0,Aimee Teegarden, Thomas McDonell, DeVaughn Nixon,Comedy,Romance,Unknown,0.0,0.0,12203243.734656952,16.317212354253606,Comedy,Romance,1
tt1716772,The Inbetweeners,2011,8,36000.0,67.0,54.0,44.0,61.55,R,Ben Palmer,English,United Kingdom,97.0,James Buckley, Blake Harrison, Joe Thomas,Comedy,Unknown,Unknown,0.0,0.0,43366.95726396935,10.677453076747067,Comedy,Unknown,1
tt1705786,Chinese Take-Out,2011,3,2962658.0,73.0,86.0,72.26,72.26,Not Rated,Sebastián Borensztein,Spanish,Argentina,93.0,Ricardo Darín, Ignacio Huang, Carolina Hsu,Comedy,Unknown,Unknown,0.0,0.0,3568929.5242710253,15.087776255645508,Comedy,Unknown,1
tt1341341,Ceremony,2010,10,22270.0,54.0,41.0,40.0,51.0,R,Max Winkler,English,United States,89.0,Michael Angarano, Uma Thurman, Reece Thompson,Comedy,Romance,Unknown,0.0,0.0,27674.09243497084,10.228251963361457,Comedy,Romance,0
tt1742650,I Don't Know How She Does It,2011,9,9662284.0,49.0,17.0,38.0,52.32,PG-13,Douglas McGrath,English,United States,89.0,Sarah Jessica Parker, Pierce Brosnan, Kelsey Grammer,Romance,Comedy,Unknown,0.0,0.0,11639551.591675969,16.269919476473643,Comedy,Romance,0
tt1529569,Beautiful Lies,2010,12,3521571.0,65.0,39.0,60.0,60.0,Unknown,Pierre Salvadori,French,France,105.0,Audrey Tautou, Nathalie Baye, Sami Bouajila,Comedy,Romance,Unknown,0.0,0.0,4376123.9950746605,15.29167395793724,Comedy,Romance,1
tt0470737,The Dukes,2007,4,26875.0,59.0,57.0,46.0,52.0,PG-13,Robert Davi,English,United States,96.0,Chazz Palminteri, Robert Davi, Peter Bogdanovich,Comedy,Crime,Drama,0.0,0.0,35122.25574172141,10.4665902752343,Comedy,Crime,1
tt1306980,50/50,2011,9,35014192.0,76.0,93.0,72.0,71.44999999999999,R,Jonathan Levine,English,United States,100.0,Joseph Gordon-Levitt, Seth Rogen, Anna Kendrick,Comedy,Drama,Unknown,0.0,0.0,42179415.78045605,17.55744288228968,Comedy,Drama,1
tt0459748,Generation P,2011,4,275426.0,67.0,75.0,65.0,65.54,Unknown,Victor Ginzburg,Russian,Russia,112.0,Vladimir Epifantsev, Mikhail Efremov, Andrey Fomin,Comedy,Drama,Sci-Fi/Fantasy,0.0,0.0,331788.54364961176,12.71225312826297,Comedy,Drama,1
tt1157549,The Happiest Girl in the World,2009,5,6599.0,69.0,66.0,66.0,66.0,Unknown,Radu Jude,Romanian,Romania,99.0,Andreea Bosneag, Violeta Haret-Popa, Vasile Muraru,Comedy,Drama,Unknown,0.0,0.0,8334.837487239964,9.028199297363136,Comedy,Drama,1
tt1381505,Father of Invention,2010,2,97778.0,57.0,0.0,36.0,54.38,PG-13,Trent Cooper,English,United States,93.0,Kevin Spacey, Camilla Belle, Heather Graham,Comedy,Drama,Unknown,0.0,0.0,121505.04760245077,11.707711084952903,Comedy,Drama,0
tt1729211,Men in the City 2,2011,9,12906205.0,62.0,64.0,64.0,64.0,Unknown,Simon Verhoeven,German,Germany,112.0,Nadja Uhl, Christian Ulmen, Nika von Altenstadt,Comedy,Unknown,Unknown,0.0,0.0,15547301.129861876,16.559397620745514,Comedy,Unknown,1
tt1283887,Burning Palms,2010,4,3271.0,53.0,38.0,33.0,52.370000000000005,R,Christopher Landon,English,United States,112.0,Jamie Chung, Rosamund Pike, Dylan McDermott,Comedy,Drama,Unknown,0.0,0.0,4064.748825989656,8.310107230648427,Comedy,Drama,0
tt1692486,Carnage,2011,9,2547047.0,71.0,70.0,61.0,71.78,R,Roman Polanski,English,France,80.0,Jodie Foster, Kate Winslet, Christoph Waltz,Comedy,Drama,Unknown,0.0,0.0,3068268.844397815,14.936624066182215,Comedy,Drama,1
