<<<<<<< HEAD
imdbID,Title,Year,Month,Box_Office,IMDB_Value,RT_Value,MC_Value,Vote_Average,Rated,Director,Language,Country,Runtime,Actor_1,Actor_2,Actor_3,Genre_1,Genre_2,Genre_3,Awards,Nominations,Adj_Box_Office,Log_Box_Office,Genre,Sub_Genre,Cluster
tt1282041,Anton Chekhov's the Duel,2010,4,72563.0,67.0,81.0,75.0,62.0,Not Rated,Dover Koshashvili,English,United States,95.0,Andrew Scott, Fiona Glascott, Tobias Menzies,Drama,Unknown,Unknown,0.0,0.0,90171.31429541035,11.409466632138091,Drama,Unknown,1
tt1275891,Like You Know It All,2009,5,208867.0,69.0,58.75,58.75,58.75,Not Rated,Hong Sang-soo,Korean,South Korea,126.0,Kim Tae-woo, Uhm Ji-won, Hyun-Jung Go,Drama,Comedy,Unknown,0.0,0.0,263808.5318150249,12.482978860725018,Drama,Comedy,1
tt1590024,"Eu cand vreau sa fluier, fluier",2010,3,12135.0,70.0,68.0,64.0,61.7,Unrated,Florin Serban,Romanian,Romania,94.0,George Pistereanu, Ada Condeescu, Mihai Constantin,Drama,Unknown,Unknown,0.0,0.0,15079.708652823128,9.621105321270743,Drama,Unknown,3
tt1056067,Un giorno perfetto,2008,1,4212962.0,64.0,64.65,64.65,64.65,Unknown,Ferzan Özpetek,Italian,Italy,105.0,Isabella Ferrari, Valerio Mastandrea, Valerio Binasco,Romance,Drama,Unknown,0.0,0.0,5302231.335095192,15.483638296545664,Drama,Romance,1
tt1288502,Hangtime,2009,10,23111.0,62.0,50.0,50.0,50.0,Unknown,Wolfgang Groos,German,Germany,0.0,Max Kidd, Misel Maticevic, Ralph Kretschmar,Drama,Unknown,Unknown,0.0,0.0,29190.24536560128,10.281589869623083,Drama,Unknown,0
tt1502714,Monogamy,2010,4,21527.0,50.0,48.0,47.0,38.0,Unrated,Dana Adam Shapiro,English,United States,94.0,Chris Messina, Rashida Jones, Meital Dohan,Drama,Romance,Unknown,0.0,0.0,26750.79424551492,10.19431944330449,Drama,Romance,0
tt0780504,Drive,2011,9,35061555.0,78.0,93.0,78.0,75.65,R,Nicolas Winding Refn,English,United States,100.0,Ryan Gosling, Carey Mulligan, Bryan Cranston,Drama,Thriller/Horror,Crime,0.0,0.0,42236471.0359253,17.558794648321147,Drama,Thriller/Horror,1
tt1541995,Snow Flower and the Secret Fan,2011,7,1348205.0,61.0,22.0,42.0,60.8,PG-13,Wayne Wang,English,China,104.0,Bingbing Li, Jun Ji-hyun, Vivian Wu,Drama,History,Unknown,0.0,0.0,1624098.572724161,14.30046349535199,Drama,History,0
tt1563738,One Day,2011,3,13843771.0,70.0,36.0,48.0,74.02,PG-13,Lone Scherfig,English,United States,107.0,Anne Hathaway, Jim Sturgess, Patricia Clarkson,Drama,Romance,Unknown,0.0,0.0,16676728.48136606,16.629524801447378,Drama,Romance,1
tt1509803,Griff the Invisible,2011,3,5942.0,60.0,63.0,49.0,57.05,PG-13,Leon Ford,English,Australia,93.0,Ryan Kwanten, Maeve Dermody, Marshall Napier,Romance,Comedy,Drama,0.0,0.0,7157.957223958497,8.875979915331374,Drama,Romance,0
tt1714208,The Woman,2011,10,1449.0,60.0,73.0,58.0,60.47,R,Lucky McKee,English,United States,102.0,Pollyanna McIntosh, Brandon Gerald Fuller, Lauren Ashley Carter,Drama,Thriller/Horror,Unknown,0.0,0.0,1745.520029874766,7.464807801629504,Drama,Thriller/Horror,0
tt1073535,Frontier of the Dawn,2008,5,155371.0,64.0,50.0,57.0,57.0,Not Rated,Philippe Garrel,French,France,106.0,Louis Garrel, Laura Smet, Clémentine Poidatz,Drama,Romance,Unknown,0.0,0.0,195542.4674528456,12.1835328596404,Drama,Romance,0
tt0452580,A Year Ago in Winter,2008,11,2011990.0,71.0,63.0,63.0,63.0,Unknown,Caroline Link,German,Germany,129.0,Karoline Herfurth, Josef Bierbichler, Corinna Harfouch,Drama,Unknown,Unknown,0.0,0.0,2532193.839844313,14.744596615336604,Drama,Unknown,1
tt1646975,Le Quattro Volte,2010,5,152530.0,72.0,93.0,80.0,75.05,Not Rated,Michelangelo Frammartino,None,Italy,88.0,Giuseppe Fuda, Bruno Timpano, Nazareno Timpano,Drama,Unknown,Unknown,0.0,0.0,189543.3012620611,12.152372780104022,Drama,Unknown,3
tt1721683,The Sleeping Beauty,2010,9,29066.0,57.0,75.0,69.0,51.25,Unrated,Catherine Breillat,French,France,85.0,Carla Besnaïnou, Julia Artamonov, Kerian Mayan,Sci-Fi/Fantasy,Drama,Unknown,0.0,0.0,36119.22634552592,10.494580588296158,Drama,Sci-Fi/Fantasy,0
tt0765442,Trilogia II: I skoni tou hronou,2008,11,413306.0,65.0,64.55,64.55,64.55,Unknown,Theodoros Angelopoulos,English,Greece,128.0,Willem Dafoe, Bruno Ganz, Michel Piccoli,Drama,Unknown,Unknown,0.0,0.0,520167.0521079595,13.161905293020345,Drama,Unknown,1
tt1314190,3 Backyards,2010,1,43073.0,51.0,76.0,69.0,42.0,R,Eric Mendelsohn,English,United States,88.0,Elias Koteas, Kathryn Erbe, Edie Falco,Drama,Unknown,Unknown,0.0,0.0,53525.19907730125,10.887907832784013,Drama,Unknown,0
tt1360822,Pájaros de papel,2010,3,2693223.0,69.0,66.61,66.61,66.61,Unknown,Emilio Aragón,Spanish,Spain,118.0,Imanol Arias, Lluís Homar, Roger Príncep,Drama,History,Thriller/Horror,0.0,0.0,3346767.052087537,15.023505378753574,Drama,History,3
tt1280567,Última Parada 174,2008,10,16172.0,71.0,72.45,72.45,72.45,Unrated,Bruno Barreto,Portuguese,Brazil,108.0,Michel Gomes, Cris Vianna, Marcello Melo Jr.,Drama,Crime,Unknown,0.0,0.0,20353.30134740343,9.920998406086774,Drama,Crime,3
tt1456661,Legend of the Fist: The Return of Chen Zhen,2010,9,50433.0,62.0,47.0,49.0,66.36999999999999,R,Andrew Lau,Mandarin,Hong Kong,105.0,Donnie Yen, Alex Ahlstrom, Shu Qi,Drama,Action/Adventure,History,0.0,0.0,62671.19460138681,11.045657204811212,Drama,Action/Adventure,3
tt1236371,Mysteries of Lisbon,2010,10,110507.0,74.0,86.0,82.0,69.92,Not Rated,Raúl Ruiz,Portuguese,Portugal,267.0,Adriano Luz, Maria João Bastos, Ricardo Pereira,Drama,Unknown,Unknown,0.0,0.0,137322.8977418645,11.830090349459851,Drama,Unknown,3
tt1230385,The Yellow Sea,2010,12,24537.0,73.0,88.0,70.0,73.22,R,Na Hong-jin,Korean,South Korea,141.0,Lee Yoo-mi, Ha Jung-woo, Kim Yoon-seok,Drama,Thriller/Horror,Crime,0.0,0.0,30491.208175881427,10.325193664513126,Drama,Thriller/Horror,1
tt1403144,Come Undone,2010,4,10035.0,60.0,86.0,61.0,58.92,Unrated,Silvio Soldini,Italian,Italy,121.0,Alba Rohrwacher, Pierfrancesco Favino, Teresa Saponangelo,Drama,Romance,Unknown,0.0,0.0,12470.117538613937,9.431090464340482,Drama,Romance,1
tt1076251,Bang bang wo ai shen,2007,9,896.0,60.0,55.28,55.28,55.28,Unrated,Kang-sheng Lee,Mandarin,Taiwan,116.0,Kang-sheng Lee, Hui-Jen Liao, Dennis Nieh,Drama,Unknown,Unknown,0.0,0.0,1170.9596704960886,7.065578922779267,Drama,Unknown,3
tt1360887,Tatarak,2009,4,218275.0,63.0,66.58,66.58,66.58,Unknown,Andrzej Wajda,Polish,Poland,85.0,Krystyna Janda, Pawel Szajda, Jan Englert,Drama,Unknown,Unknown,0.0,0.0,275691.26421083545,12.527036910658722,Drama,Unknown,3
tt1103192,Los girasoles ciegos,2008,1,5744412.0,64.0,67.0,67.0,67.0,Unknown,José Luis Cuerda,Spanish,Spain,98.0,Maribel Verdú, Javier Cámara, Raúl Arévalo,Drama,Unknown,Unknown,0.0,0.0,7229640.644301288,15.793699889483548,Drama,Unknown,3
tt1185344,Princess Kaiulani,2010,5,883887.0,61.0,21.0,41.0,58.0,PG,Marc Forby,English,United States,130.0,Q'orianka Kilcher, Barry Pepper, Shaun Evans,Drama,Unknown,Unknown,0.0,0.0,1098373.1719833438,13.909340708504825,Drama,Unknown,0
tt1318514,Rise of the Planet of the Apes,2011,8,176760185.0,76.0,82.0,68.0,72.8,PG-13,Rupert Wyatt,English,United States,105.0,James Franco, Andy Serkis, Freida Pinto,Thriller/Horror,Action/Adventure,Drama,0.0,0.0,212931983.0240644,19.17648334415197,Drama,Thriller/Horror,1
tt1454029,The Help,2011,8,169708112.0,81.0,76.0,62.0,81.95,PG-13,Tate Taylor,English,United States,146.0,Viola Davis, Emma Stone, Octavia Spencer,Drama,Unknown,Unknown,1.0,4.0,204436790.01258123,19.13576939037433,Drama,Unknown,2
tt1212454,An Invisible Sign,2010,10,1279.0,53.0,0.0,23.0,52.0,PG-13,Marilyn Agrelo,English,United States,96.0,Jessica Alba, Chris Messina, Sonia Braga,Family,Drama,Romance,0.0,0.0,1589.3652547969332,7.371090004688885,Drama,Family,0
tt0995850,Vision - Aus dem Leben der Hildegard von Bingen,2009,9,435274.0,65.0,83.0,68.0,60.940000000000005,Unrated,Margarethe von Trotta,German,Germany,110.0,Barbara Sukowa, Heino Ferch, Hannah Herzsprung,Drama,History,Unknown,0.0,0.0,549770.8823186677,13.217256892813678,Drama,History,1
tt1455151,My Afternoons with Margueritte,2010,6,666557.0,72.0,85.0,59.0,68.91,Not Rated,Jean Becker,French,France,82.0,Gérard Depardieu, Gisèle Casadesus, Maurane,Drama,Comedy,Unknown,0.0,0.0,828305.344911399,13.627137139434543,Drama,Comedy,1
tt1150947,"Lovely, Still",2008,1,127564.0,71.0,73.0,57.0,68.61,PG,Nik Fackler,English,United States,92.0,Martin Landau, Ellen Burstyn, Elizabeth Banks,Drama,Romance,Unknown,0.0,0.0,160545.9147341189,11.986335253750871,Drama,Romance,1
tt0968264,The Conspirator,2010,9,11538204.0,69.0,56.0,55.0,65.67,PG-13,Robert Redford,English,United States,122.0,Robin Wright, James McAvoy, Tom Wilkinson,Drama,Drama,History,0.0,0.0,14338092.682063324,16.47843037745994,Drama,Drama,1
tt1542852,Carancho,2010,5,85526.0,68.0,88.0,66.0,65.74,Unrated,Pablo Trapero,Spanish,Argentina,107.0,Ricardo Darín, Federico Silva, Cristian De Asis,Thriller/Horror,Drama,Romance,0.0,0.0,106279.94744469313,11.573831905375068,Drama,Thriller/Horror,3
tt1549572,Another Earth,2011,7,1321194.0,69.0,66.0,66.0,66.92,PG-13,Mike Cahill,English,United States,92.0,Brit Marling, William Mapother, Matthew-Lee Erlbach,Drama,Sci-Fi/Fantasy,Unknown,0.0,0.0,1591560.1037614644,14.280225290471217,Drama,Sci-Fi/Fantasy,1
tt1403177,Hesher,2010,1,382946.0,69.0,55.0,45.0,68.39,R,Spencer Susser,English,United States,106.0,Joseph Gordon-Levitt, Devin Brochu, Natalie Portman,Drama,Unknown,Unknown,0.0,0.0,475872.6089628352,13.072905469165391,Drama,Unknown,1
tt1464580,Stake Land,2010,9,33245.0,64.0,74.0,66.0,62.0,R,Jim Mickle,English,United States,98.0,Connor Paolo, Nick Damici, Kelly McGillis,Drama,Thriller/Horror,Sci-Fi/Fantasy,0.0,0.0,41312.312662802215,10.6289158619466,Drama,Thriller/Horror,1
tt1226753,The Debt,2010,9,31177548.0,68.0,77.0,65.0,65.5,R,John Madden,English,United States,113.0,Helen Mirren, Sam Worthington, Tom Wilkinson,Drama,Thriller/Horror,Unknown,0.0,0.0,38743167.7255384,17.472464981457705,Drama,Thriller/Horror,1
tt1189073,The Skin I Live In,2011,8,3185812.0,76.0,81.0,70.0,75.28,R,Pedro Almodóvar,Spanish,Spain,120.0,Antonio Banderas, Elena Anaya, Jan Cornet,Drama,Thriller/Horror,Mystery,0.0,0.0,3837749.245973353,15.1603966188592,Drama,Thriller/Horror,3
tt1576440,Good Neighbours,2011,6,7072.0,58.0,67.0,60.0,55.0,R,Jacob Tierney,English,Canada,99.0,Jay Baruchel, Anne-Marie Cadieux, Diane D'Aquila,Thriller/Horror,Drama,Unknown,0.0,0.0,8519.197826966423,9.050077463626302,Drama,Thriller/Horror,0
tt1296898,Waiting for Forever,2010,2,25517.0,59.0,5.0,26.0,60.0,PG-13,James Keach,English,United States,94.0,Rachel Bilson, Tom Sturridge, Richard Jenkins,Drama,Romance,Unknown,0.0,0.0,31709.017362512383,10.36435637879972,Drama,Romance,0
tt0922642,Tooth and Nail,2007,10,874635.0,47.0,33.0,46.04,46.04,R,Mark Young,English,United States,94.0,Michael Madsen, Vinnie Jones, Rachel Miner,Drama,Thriller/Horror,Thriller/Horror,0.0,0.0,1143038.2939780653,13.94920044525866,Drama,Thriller/Horror,0
tt1235170,The Future,2011,7,568662.0,61.0,72.0,67.0,60.12,R,Miranda July,English,United States,91.0,Miranda July, Hamish Linklater, David Warshofsky,Drama,Sci-Fi/Fantasy,Romance,0.0,0.0,685031.6847678705,13.437220371310204,Drama,Sci-Fi/Fantasy,1
tt1125929,Love Ranch,2010,6,137885.0,56.0,12.0,37.0,57.0,R,Taylor Hackford,English,Germany,117.0,Helen Mirren, Joe Pesci, Sergio Peris-Mencheta,Drama,Unknown,Unknown,0.0,0.0,171344.50989654034,12.051431486500809,Drama,Unknown,0
tt1554091,A Better Life,2011,6,1759252.0,72.0,85.0,64.0,71.96,PG-13,Chris Weitz,English,United States,98.0,Demián Bichir, José Julián, Eddie 'Piolin' Sotelo,Drama,Unknown,Unknown,0.0,0.0,2119261.2861264613,14.56657813598506,Drama,Unknown,1
tt1270277,Sympathy for Delicious,2010,4,13826.0,56.0,33.0,44.0,59.0,R,Mark Ruffalo,English,United States,96.0,Christopher Thornton, Mark Ruffalo, Laura Linney,Drama,Unknown,Unknown,0.0,0.0,17181.0508309792,9.751562359615251,Drama,Unknown,0
tt1598778,Contagion,2011,9,75658097.0,68.0,85.0,70.0,66.0,PG-13,Steven Soderbergh,English,United Arab Emirates,106.0,Matt Damon, Kate Winslet, Jude Law,Drama,Thriller/Horror,Sci-Fi/Fantasy,0.0,0.0,91140596.09089576,18.32791388416589,Drama,Thriller/Horror,1
tt1456472,We Have a Pope,2011,4,548115.0,67.0,66.0,64.0,68.0,Not Rated,Nanni Moretti,Italian,Italy,100.0,Michel Piccoli, Nanni Moretti, Jerzy Stuhr,Drama,Comedy,Unknown,0.0,0.0,660279.99390946,13.4004192572373,Drama,Comedy,1
tt1588398,Sleeping Beauty,2011,6,36578.0,53.0,48.0,57.0,53.75,TV-14,Julia Leigh,English,Australia,102.0,Emily Browning, Rachael Blake, Ewen Leslie,Drama,Romance,Unknown,0.0,0.0,44063.23785559641,10.693381105073342,Drama,Romance,0
tt0999913,Straw Dogs,2011,9,10324441.0,58.0,43.0,45.0,58.52,R,Rod Lurie,English,United States,110.0,James Marsden, Kate Bosworth, Alexander Skarsgård,Drama,Thriller/Horror,Unknown,0.0,0.0,12437210.878371472,16.336203414218712,Drama,Thriller/Horror,0
tt1210166,Moneyball,2011,9,75605492.0,76.0,94.0,87.0,72.43,PG-13,Bennett Miller,English,United States,134.0,Brad Pitt, Robin Wright, Jonah Hill,Drama,Unknown,Unknown,0.0,0.0,91077226.1245938,18.32721834332268,Drama,Unknown,1
tt1508675,Le Havre,2011,9,611709.0,72.0,99.0,82.0,69.91,Not Rated,Aki Kaurismäki,French,Finland,94.0,André Wilms, Blondin Miguel, Jean-Pierre Darroussin,Drama,Comedy,Unknown,0.0,0.0,736887.7239162618,13.510190817525896,Drama,Comedy,1
tt1562872,Zindagi Na Milegi Dobara,2011,7,3108485.0,82.0,93.0,75.0,75.0,Not Rated,Zoya Akhtar,Hindi,India,166.0,Hrithik Roshan, Farhan Akhtar, Abhay Deol,Drama,Comedy,Romance,0.0,0.0,3744598.226408049,15.135824886510182,Drama,Comedy,1
tt1498569,Restless,2011,9,163265.0,67.0,38.0,47.0,64.64,PG-13,Gus Van Sant,English,United States,91.0,Mia Wasikowska, Henry Hopper, Ryô Kase,Drama,Romance,Unknown,0.0,0.0,196675.17438060988,12.189308785840549,Drama,Romance,0
tt1372685,The Story of Me,2009,8,592924.0,74.0,65.0,65.0,65.0,Unknown,Luiz Villaça,Brazilian Sign ,Brazil,106.0,Marco Antonio, Teuda Bara, Ju Colombo,Drama,Unknown,Unknown,0.0,0.0,748890.0109538216,13.526347403857438,Drama,Unknown,1
tt1320352,Nothing Personal,2009,8,429685.0,70.0,82.0,71.0,64.03999999999999,Unknown,Urszula Antoniak,English,Netherlands,85.0,Lotte Verbeek, Stephen Rea, Tom Charlfa,Drama,Unknown,Unknown,0.0,0.0,542711.7208220494,13.204333557058098,Drama,Unknown,1
tt0906778,Black Butterflies,2011,2,1228631.0,61.0,69.0,66.0,60.89,Not Rated,Paula van der Oest,English,Germany,100.0,Carice van Houten, Liam Cunningham, Rutger Hauer,Drama,Romance,Unknown,0.0,0.0,1480055.224171887,14.207589958673816,Drama,Romance,1
tt1340800,Tinker Tailor Soldier Spy,2011,9,24149393.0,70.0,84.0,85.0,66.26,R,Tomas Alfredson,English,United Kingdom,127.0,Gary Oldman, Colin Firth, Tom Hardy,Drama,Thriller/Horror,Mystery,0.0,0.0,29091269.282827795,17.18594866248023,Drama,Thriller/Horror,1
tt1832382,A Separation,2011,2,7099055.0,83.0,99.0,95.0,78.97,PG-13,Asghar Farhadi,Persian,Iran,123.0,Payman Maadi, Leila Hatami, Sareh Bayat,Drama,Unknown,Unknown,1.0,2.0,8551789.299987998,15.961651093870412,Drama,Unknown,3
tt1571222,A Dangerous Method,2011,9,5704709.0,64.0,78.0,76.0,63.48,R,David Cronenberg,English,United Kingdom,99.0,Michael Fassbender, Keira Knightley, Viggo Mortensen,Drama,Thriller/Horror,Unknown,0.0,0.0,6872107.539066148,15.742981391398372,Drama,Thriller/Horror,1
tt1291584,Warrior,2011,9,13657115.0,82.0,84.0,71.0,78.42,PG-13,Gavin O'Connor,English,United States,140.0,Tom Hardy, Nick Nolte, Joel Edgerton,Drama,Action/Adventure,Unknown,0.0,0.0,16451875.626503186,16.615950048524105,Drama,Action/Adventure,1
tt1608285,Littlerock,2010,4,17309.0,60.0,82.0,66.0,64.0,Not Rated,Mike Ott,English,United States,83.0,Atsuko Okatsuka, Cory Zacharia, Rintaro Sawamoto,Drama,Unknown,Unknown,0.0,0.0,21509.244093260448,9.976238079536442,Drama,Unknown,1
tt1124035,The Ides of March,2011,9,40962534.0,71.0,83.0,67.0,66.66,R,George Clooney,English,United States,101.0,Paul Giamatti, George Clooney, Philip Seymour Hoffman,Drama,Unknown,Unknown,0.0,0.0,49345012.8167192,17.71434726132515,Drama,Unknown,1
tt1365483,Main Street,2010,10,2560.0,48.0,13.0,43.72,43.72,PG,John Doyle,English,United States,92.0,Colin Firth, Ellen Burstyn, Patricia Clarkson,Drama,Romance,Unknown,0.0,0.0,3181.2158344645413,8.065018740583652,Drama,Romance,0
tt1316540,The Turin Horse,2011,2,56391.0,77.0,89.0,80.0,77.57,Not Rated,"Béla Tarr, Ágnes Hranitzky",Hungarian,Hungary,155.0,János Derzsi, Erika Bók, Mihály Kormos,Drama,Unknown,Unknown,0.0,0.0,67930.72464090266,11.126243709593528,Drama,Unknown,1
tt1827487,Once Upon a Time in Anatolia,2011,9,152408.0,78.0,93.0,82.0,74.77000000000001,Not Rated,Nuri Bilge Ceylan,Turkish,Turkey,157.0,Muhammet Uzuner, Yilmaz Erdogan, Taner Birsel,Drama,Crime,Unknown,0.0,0.0,183596.4228524178,12.120495273604092,Drama,Crime,3
tt1655442,The Artist,2011,10,44671682.0,79.0,95.0,89.0,74.38,PG-13,Michel Hazanavicius,English,France,100.0,Jean Dujardin, Bérénice Bejo, John Goodman,Drama,Comedy,Romance,5.0,10.0,53813192.33898969,17.80102920583466,Drama,Comedy,2
tt0791309,I Want Candy,2007,3,1909219.0,54.0,56.0,50.83,50.83,R,Stephen Surjik,English,United Kingdom,87.0,Tom Riley, Tom Burke, Carmen Electra,Drama,Comedy,Unknown,0.0,0.0,2495109.878509901,14.729843325680973,Drama,Comedy,0
tt1376717,Play,2011,6,49994.0,71.0,81.0,81.0,67.67999999999999,Unknown,Ruben Östlund,English,Unknown,118.0,Anas Abdirahman, Sebastian Blyckert, Yannick Diakité,Drama,Crime,Unknown,0.0,0.0,60224.65726263566,11.00583713651853,Drama,Crime,1
tt1684628,Circumstance,2011,8,454121.0,59.0,86.0,65.0,68.58,R,Maryam Keshavarz,Persian,France,107.0,Sarah Kazemy, Nikohl Boosheri, Reza Sixo Safai,Drama,Unknown,Unknown,0.0,0.0,547051.2777686396,13.212297820645995,Drama,Unknown,3
tt1174042,The Myth of the American Sleepover,2011,7,41045.0,63.0,80.0,67.0,61.84,TV-14,David Robert Mitchell,English,United States,96.0,Claire Sloma, Marlon Morton, Amanda Bauer,Romance,Comedy,Drama,0.0,0.0,49444.354469433936,10.808603164091188,Drama,Romance,1
tt1613062,The Music Never Stopped,2011,3,258223.0,75.0,67.0,60.0,73.06,PG,Jim Kohlberg,English,United States,105.0,Lou Taylor Pucci, J.K. Simmons, Julia Ormond,Drama,Unknown,Unknown,0.0,0.0,311065.16126594326,12.6477576909702,Drama,Unknown,1
tt1189259,The Pleasure of Being Robbed,2008,10,10687.0,61.0,27.0,55.0,55.0,Not Rated,Josh Safdie,English,United States,78.0,Bat 'Batman' Baxter, Alex Billig, Wayne Chin,Drama,Unknown,Unknown,0.0,0.0,13450.144168915436,9.50674510385101,Drama,Unknown,0
tt1646114,My Joy,2010,9,6298.0,68.0,90.0,81.0,66.0,Not Rated,Sergey Loznitsa,Russian,Germany,128.0,Viktor Nemets, Vladimir Golovin, Aleksey Vertkov,Drama,Unknown,Unknown,0.0,0.0,7826.288017756906,8.965243604771013,Drama,Unknown,3
tt1146295,Snijeg,2008,10,158700.0,70.0,50.0,50.0,50.0,Unknown,Aida Begic,English,Bosnia and Herzegovina,100.0,Zana Marjanovic, Jasna Beri, Sadzida Setic,Drama,Unknown,Unknown,0.0,0.0,199732.1867321868,12.204732681840614,Drama,Unknown,0
tt1533013,Beautiful Boy,2010,9,77247.0,66.0,71.0,62.0,61.0,R,Shawn Ku,English,United States,101.0,Michael Sheen, Maria Bello, Kyle Gallner,Drama,Unknown,Unknown,0.0,0.0,95991.9451425322,11.472019562164482,Drama,Unknown,1
tt1204340,Tyrannosaur,2011,10,22321.0,75.0,83.0,65.0,72.33,Not Rated,Paddy Considine,English,United Kingdom,93.0,Peter Mullan, Archie Lal, Jag Sanghera,Drama,Romance,Unknown,0.0,0.0,26888.718141362773,10.199462077667834,Drama,Romance,1
tt1441326,Martha Marcy May Marlene,2011,6,2990625.0,68.0,90.0,75.0,66.44999999999999,R,Sean Durkin,English,United States,101.0,Elizabeth Olsen, Sarah Paulson, John Hawkes,Drama,Thriller/Horror,Unknown,0.0,0.0,3602619.6268766206,15.09717181293228,Drama,Thriller/Horror,1
tt1242460,We Need to Talk About Kevin,2011,9,1738692.0,75.0,75.0,68.0,75.65,R,Lynne Ramsay,English,United Kingdom,113.0,Tilda Swinton, John C. Reilly, Ezra Miller,Drama,Thriller/Horror,Unknown,0.0,0.0,2094493.934977928,14.554822523675336,Drama,Thriller/Horror,1
tt1438216,Oranges and Sunshine,2010,10,143480.0,71.0,70.0,60.0,70.0,R,Jim Loach,English,United Kingdom,100.0,Emily Watson, Aisling Loftus, Stuart Wolfenden,Drama,Unknown,Unknown,0.0,0.0,178297.20622225484,12.091207134756262,Drama,Unknown,1
tt1233192,Brighton Rock,2010,9,229653.0,57.0,51.0,57.0,57.58,R,Rowan Joffe,English,United Kingdom,111.0,Sam Riley, Andrea Riseborough, Helen Mirren,Drama,Thriller/Horror,Crime,0.0,0.0,285381.15626261145,12.56158095613594,Drama,Thriller/Horror,0
tt0466893,Margaret,2011,9,46495.0,65.0,75.0,61.0,63.120000000000005,R,Kenneth Lonergan,English,United States,150.0,Anna Paquin, Matt Damon, Mark Ruffalo,Drama,Unknown,Unknown,0.0,0.0,56009.62994411818,10.93327891822112,Drama,Unknown,1
tt1615147,Margin Call,2011,2,5354039.0,71.0,87.0,76.0,68.15,R,J.C. Chandor,English,United States,107.0,Zachary Quinto, Stanley Tucci, Kevin Spacey,Thriller/Horror,Drama,Unknown,0.0,0.0,6449677.236184033,15.679540646618166,Drama,Thriller/Horror,1
tt1582248,Puncture,2011,9,68945.0,68.0,52.0,54.0,67.02,R,"Adam Kassen, Mark Kassen",English,United States,100.0,Chris Evans, Mark Kassen, Vinessa Shaw,Drama,Mystery,Unknown,0.0,0.0,83053.7463490102,11.327243223584665,Drama,Mystery,1
tt1661420,Polisse,2011,10,211440.0,73.0,86.0,74.0,78.4,Not Rated,Maïwenn,French,France,123.0,Karin Viard, JoeyStarr, Marina Foïs,Drama,Thriller/Horror,Unknown,0.0,0.0,254708.5956637133,12.447875408586992,Drama,Thriller/Horror,1
tt1699513,Beginning of the Great Revival,2011,6,151000.0,30.0,25.0,29.0,48.0,Not Rated,"Sanping Han, Jianxin Huang",Mandarin,China,124.0,John Woo, Bingbing Fan, Chow Yun-Fat,Drama,Action/Adventure,History,0.0,0.0,181900.2929683159,12.111213975105883,Drama,Action/Adventure,0
tt1440345,This Must Be the Place,2011,8,143979.0,67.0,66.0,61.0,70.24,R,Paolo Sorrentino,English,Italy,118.0,Sean Penn, Frances McDormand, Judd Hirsch,Drama,Unknown,Unknown,0.0,0.0,173442.5316641401,12.063601593898913,Drama,Unknown,1
tt1723811,Shame,2011,10,3909002.0,72.0,79.0,72.0,69.58,NC-17,Steve McQueen,English,United Kingdom,102.0,Michael Fassbender, Carey Mulligan, James Badge Dale,Drama,Unknown,Unknown,0.0,0.0,4708931.185521408,15.364971515723589,Drama,Unknown,1
tt1664892,"Happy, Happy",2010,11,45154.0,65.0,85.0,60.0,59.59,R,Anne Sewitsky,Norwegian,Norway,80.0,Agnes Kittelsen, Joachim Rafaelsen, Maibritt Saerens,Drama,Comedy,Romance,0.0,0.0,56111.17960523902,10.93509035160796,Drama,Comedy,3
tt1639901,Un homme qui crie,2010,9,9862.0,67.0,88.0,72.0,60.63,Not Rated,Mahamat-Saleh Haroun,French,France,92.0,Youssouf Djaoro, Diouc Koma, Emile Abossolo M'bo,War,Drama,Unknown,0.0,0.0,12255.136937300507,9.413700469894112,Drama,War,1
tt1462041,Dream House,2011,9,21302340.0,60.0,7.0,35.0,61.4,PG-13,Jim Sheridan,English,United States,84.0,Daniel Craig, Rachel Weisz, Naomi Watts,Drama,Drama,Thriller/Horror,0.0,0.0,25661601.90007069,17.06050634310933,Drama,Drama,0
tt1521197,Anonymous,2011,10,4463292.0,68.0,46.0,50.0,64.27,PG-13,Roland Emmerich,English,United Kingdom,130.0,Rhys Ifans, Vanessa Redgrave, David Thewlis,Drama,History,Thriller/Horror,0.0,0.0,5376649.81723934,15.497576027622918,Drama,History,1
tt1382722,Hella W,2011,1,942533.0,53.0,47.27,47.27,47.27,Unknown,Juha Wuolijoki,Finnish,Finland,82.0,Tiina Weckström, Hannu-Pekka Björkman, Matleena Kuusniemi,Drama,History,Unknown,0.0,0.0,1135410.7869689118,13.942505070262774,Drama,History,0
tt0848577,Colorado Avenue,2007,9,596580.0,57.0,20.0,20.0,20.0,Unknown,Claes Olsson,Swedish,Finland,120.0,Birthe Wingren, Nicke Lignell, Peter Kanerva,Drama,Unknown,Unknown,0.0,0.0,779655.2681077641,13.56660713700651,Drama,Unknown,0
tt1616195,J. Edgar,2011,11,37306030.0,65.0,43.0,59.0,61.92999999999999,R,Clint Eastwood,English,United States,137.0,Leonardo DiCaprio, Armie Hammer, Naomi Watts,Drama,Crime,History,0.0,0.0,44940250.24162106,17.620844393055332,Drama,Crime,1
